"x","y","z","type"
-3.53535353535354,-5.75757575757576,783.4918161358,"noise"
-3.33333333333333,-5.75757575757576,765.097616470858,"noise"
-3.13131313131313,-5.75757575757576,734.49655297447,"noise"
-2.92929292929293,-5.75757575757576,754.306530261815,"noise"
-2.72727272727273,-5.75757575757576,705.18528080008,"noise"
-2.52525252525253,-5.75757575757576,712.697468141022,"noise"
-2.32323232323232,-5.75757575757576,676.469068652084,"noise"
-2.12121212121212,-5.75757575757576,604.541750154914,"noise"
-1.91919191919192,-5.75757575757576,633.844659689296,"noise"
-1.71717171717172,-5.75757575757576,615.577942675545,"noise"
-1.51515151515152,-5.75757575757576,560.095752770476,"noise"
-1.31313131313131,-5.75757575757576,554.924732877424,"noise"
-1.11111111111111,-5.75757575757576,545.497058326908,"noise"
-0.90909090909091,-5.75757575757576,512.301881996114,"noise"
-0.707070707070708,-5.75757575757576,499.349324944186,"noise"
-0.505050505050505,-5.75757575757576,496.225780074552,"noise"
-0.303030303030303,-5.75757575757576,450.853644071525,"noise"
-0.1010101010101,-5.75757575757576,448.297091083872,"noise"
0.1010101010101,-5.75757575757576,449.198851498159,"noise"
0.303030303030303,-5.75757575757576,393.978489375639,"noise"
0.505050505050505,-5.75757575757576,412.354952734892,"noise"
0.707070707070708,-5.75757575757576,379.865962847893,"noise"
0.909090909090908,-5.75757575757576,332.373704340375,"noise"
1.11111111111111,-5.75757575757576,346.664550878136,"noise"
1.31313131313131,-5.75757575757576,340.411470166745,"noise"
1.51515151515152,-5.75757575757576,336.068223501322,"noise"
1.71717171717172,-5.75757575757576,322.719127168217,"noise"
1.91919191919192,-5.75757575757576,276.99535777341,"noise"
2.12121212121212,-5.75757575757576,277.647230345428,"noise"
2.32323232323232,-5.75757575757576,271.762438194333,"noise"
2.52525252525252,-5.75757575757576,257.451729840205,"noise"
2.72727272727273,-5.75757575757576,239.41765345564,"noise"
2.92929292929293,-5.75757575757576,249.613053513537,"noise"
3.13131313131313,-5.75757575757576,201.852309216162,"noise"
3.33333333333333,-5.75757575757576,219.381360413637,"noise"
3.53535353535353,-5.75757575757576,199.695933031757,"noise"
3.73737373737374,-5.75757575757576,200.041659540533,"noise"
3.93939393939394,-5.75757575757576,193.642598817542,"noise"
4.14141414141414,-5.75757575757576,160.813412950056,"noise"
4.34343434343434,-5.75757575757576,200.012994787292,"noise"
4.54545454545454,-5.75757575757576,155.449359627982,"noise"
4.74747474747475,-5.75757575757576,209.294540814924,"noise"
4.94949494949495,-5.75757575757576,133.958584669326,"noise"
5.15151515151515,-5.75757575757576,144.428691930459,"noise"
5.35353535353535,-5.75757575757576,136.076619607886,"noise"
5.55555555555556,-5.75757575757576,86.8409298124071,"noise"
5.75757575757576,-5.75757575757576,124.315175948229,"noise"
5.95959595959596,-5.75757575757576,140.280456882899,"noise"
6.16161616161616,-5.75757575757576,119.778472633798,"noise"
6.36363636363636,-5.75757575757576,102.645499132224,"noise"
6.56565656565656,-5.75757575757576,74.9261344808531,"noise"
6.76767676767677,-5.75757575757576,86.2719307472435,"noise"
6.96969696969697,-5.75757575757576,109.778172651447,"noise"
7.17171717171717,-5.75757575757576,64.1359816492986,"noise"
7.37373737373737,-5.75757575757576,105.803830790653,"noise"
7.57575757575757,-5.75757575757576,94.890011539599,"noise"
7.77777777777778,-5.75757575757576,57.5885205168687,"noise"
7.97979797979798,-5.75757575757576,40.3757404014445,"noise"
8.18181818181818,-5.75757575757576,68.3720070942713,"noise"
8.38383838383838,-5.75757575757576,61.2314857507099,"noise"
8.58585858585858,-5.75757575757576,97.3654702127626,"noise"
8.78787878787879,-5.75757575757576,95.0165981343175,"noise"
8.98989898989899,-5.75757575757576,63.887186072515,"noise"
9.19191919191919,-5.75757575757576,80.2364694406904,"noise"
9.39393939393939,-5.75757575757576,70.9517944678891,"noise"
9.5959595959596,-5.75757575757576,109.148610141378,"noise"
9.7979797979798,-5.75757575757576,78.2662964325119,"noise"
10,-5.75757575757576,79.2053568354378,"noise"
-10,-5.55555555555556,1751.56014038755,"noise"
-9.7979797979798,-5.55555555555556,1706.53741175463,"noise"
-9.5959595959596,-5.55555555555556,1666.72675136022,"noise"
-9.39393939393939,-5.55555555555556,1638.3119307263,"noise"
-9.19191919191919,-5.55555555555556,1586.95381641387,"noise"
-8.98989898989899,-5.55555555555556,1564.47429914108,"noise"
-8.78787878787879,-5.55555555555556,1553.9470571539,"noise"
-8.58585858585859,-5.55555555555556,1488.44002057373,"noise"
-8.38383838383838,-5.55555555555556,1445.79280929653,"noise"
-8.18181818181818,-5.55555555555556,1439.81204160285,"noise"
-7.97979797979798,-5.55555555555556,1371.1307388943,"noise"
-7.77777777777778,-5.55555555555556,1359.81948944165,"noise"
-7.57575757575758,-5.55555555555556,1344.41568360513,"noise"
-7.37373737373737,-5.55555555555556,1299.84342149484,"noise"
-7.17171717171717,-5.55555555555556,1217.51247356698,"noise"
-6.96969696969697,-5.55555555555556,1283.59758783985,"noise"
-6.76767676767677,-5.55555555555556,1220.58564356183,"noise"
-6.56565656565657,-5.55555555555556,1138.99472540296,"noise"
-6.36363636363636,-5.55555555555556,1158.65849786705,"noise"
-6.16161616161616,-5.55555555555556,1081.96880950021,"noise"
-5.95959595959596,-5.55555555555556,1053.34008906981,"noise"
-5.75757575757576,-5.55555555555556,1052.23855329084,"noise"
-5.55555555555556,-5.55555555555556,1073.12968840898,"noise"
-5.35353535353535,-5.55555555555556,1017.13606373234,"noise"
-5.15151515151515,-5.55555555555556,973.846420859183,"noise"
-4.94949494949495,-5.55555555555556,945.524717111036,"noise"
-4.74747474747475,-5.55555555555556,962.66206985022,"noise"
-4.54545454545455,-5.55555555555556,893.972318883971,"noise"
-4.34343434343434,-5.55555555555556,830.891752378285,"noise"
-4.14141414141414,-5.55555555555556,811.553795252538,"noise"
-3.93939393939394,-5.55555555555556,802.69399359965,"noise"
-3.73737373737374,-5.55555555555556,770.362645311291,"noise"
-3.53535353535354,-5.55555555555556,764.911678115349,"noise"
-3.33333333333333,-5.55555555555556,719.783897450495,"noise"
-3.13131313131313,-5.55555555555556,724.282440346485,"noise"
-2.92929292929293,-5.55555555555556,784.046186407576,"noise"
-2.72727272727273,-5.55555555555556,699.896525234582,"noise"
-2.52525252525253,-5.55555555555556,630.137277659227,"noise"
-2.32323232323232,-5.55555555555556,646.401457936908,"noise"
-2.12121212121212,-5.55555555555556,617.5311247093,"noise"
-1.91919191919192,-5.55555555555556,606.943651398992,"noise"
-1.71717171717172,-5.55555555555556,561.613548150841,"noise"
-1.51515151515152,-5.55555555555556,586.317256482412,"noise"
-1.31313131313131,-5.55555555555556,528.14461194734,"noise"
-1.11111111111111,-5.55555555555556,567.350918428433,"noise"
-0.90909090909091,-5.55555555555556,513.963823205164,"noise"
-0.707070707070708,-5.55555555555556,470.887795281875,"noise"
-0.505050505050505,-5.55555555555556,487.651222638603,"noise"
-0.303030303030303,-5.55555555555556,434.960529854405,"noise"
-0.1010101010101,-5.55555555555556,374.576744288382,"noise"
0.1010101010101,-5.55555555555556,432.818055548773,"noise"
0.303030303030303,-5.55555555555556,377.101233789064,"noise"
0.505050505050505,-5.55555555555556,400.871852345323,"noise"
0.707070707070708,-5.55555555555556,354.980193975084,"noise"
0.909090909090908,-5.55555555555556,317.139437941843,"noise"
1.11111111111111,-5.55555555555556,299.2042134463,"noise"
1.31313131313131,-5.55555555555556,333.946733439268,"noise"
1.51515151515152,-5.55555555555556,271.017921233539,"noise"
1.71717171717172,-5.55555555555556,312.579473820558,"noise"
1.91919191919192,-5.55555555555556,254.077944378555,"noise"
2.12121212121212,-5.55555555555556,245.537040534403,"noise"
2.32323232323232,-5.55555555555556,256.366498822307,"noise"
2.52525252525252,-5.55555555555556,239.339270581099,"noise"
2.72727272727273,-5.55555555555556,229.37963139173,"noise"
2.92929292929293,-5.55555555555556,255.027621390263,"noise"
3.13131313131313,-5.55555555555556,203.966045304348,"noise"
3.33333333333333,-5.55555555555556,192.31784940896,"noise"
3.53535353535353,-5.55555555555556,178.843937807918,"noise"
3.73737373737374,-5.55555555555556,187.928794595869,"noise"
3.93939393939394,-5.55555555555556,177.669164571678,"noise"
4.14141414141414,-5.55555555555556,127.499360865274,"noise"
4.34343434343434,-5.55555555555556,145.752724984678,"noise"
4.54545454545454,-5.55555555555556,175.039408156176,"noise"
4.74747474747475,-5.55555555555556,131.217919169038,"noise"
4.94949494949495,-5.55555555555556,103.419450374358,"noise"
5.15151515151515,-5.55555555555556,147.299901949049,"noise"
5.35353535353535,-5.55555555555556,117.852068875173,"noise"
5.55555555555556,-5.55555555555556,141.000655366669,"noise"
5.75757575757576,-5.55555555555556,97.7661390448481,"noise"
5.95959595959596,-5.55555555555556,148.476529356033,"noise"
6.16161616161616,-5.55555555555556,83.3715799807916,"noise"
6.36363636363636,-5.55555555555556,117.235206971448,"noise"
6.56565656565656,-5.55555555555556,123.805277732648,"noise"
6.76767676767677,-5.55555555555556,80.1597329456364,"noise"
6.96969696969697,-5.55555555555556,57.0089946494214,"noise"
7.17171717171717,-5.55555555555556,83.5580392764964,"noise"
7.37373737373737,-5.55555555555556,90.0547742024622,"noise"
7.57575757575757,-5.55555555555556,110.292617709468,"noise"
7.77777777777778,-5.55555555555556,111.987872230682,"noise"
7.97979797979798,-5.55555555555556,63.1304871883958,"noise"
8.18181818181818,-5.55555555555556,84.794019116051,"noise"
8.38383838383838,-5.55555555555556,74.2635805358425,"noise"
8.58585858585858,-5.55555555555556,97.7645941311792,"noise"
8.78787878787879,-5.55555555555556,60.5264700971926,"noise"
8.98989898989899,-5.55555555555556,51.2101223813259,"noise"
9.19191919191919,-5.55555555555556,72.4180971002669,"noise"
9.39393939393939,-5.55555555555556,90.6840645807348,"noise"
9.5959595959596,-5.55555555555556,97.5350971463109,"noise"
9.7979797979798,-5.55555555555556,78.7312575382594,"noise"
10,-5.55555555555556,60.6553412000651,"noise"
-10,-5.35353535353535,1694.39080666631,"noise"
-9.7979797979798,-5.35353535353535,1664.53943395277,"noise"
-9.5959595959596,-5.35353535353535,1640.35671769755,"noise"
-9.39393939393939,-5.35353535353535,1616.63300946293,"noise"
-9.19191919191919,-5.35353535353535,1571.1557711794,"noise"
-8.98989898989899,-5.35353535353535,1528.59268198329,"noise"
-8.78787878787879,-5.35353535353535,1472.41019844649,"noise"
-8.58585858585859,-5.35353535353535,1463.83518873959,"noise"
-8.38383838383838,-5.35353535353535,1423.72758588038,"noise"
-8.18181818181818,-5.35353535353535,1392.9249786897,"noise"
-7.97979797979798,-5.35353535353535,1352.66794680973,"noise"
-7.77777777777778,-5.35353535353535,1328.08165391965,"noise"
-7.57575757575758,-5.35353535353535,1296.66109983129,"noise"
-7.37373737373737,-5.35353535353535,1243.64936755292,"noise"
-7.17171717171717,-5.35353535353535,1222.63747397074,"noise"
-6.96969696969697,-5.35353535353535,1179.33003652046,"noise"
-6.76767676767677,-5.35353535353535,1152.54218474877,"noise"
-6.56565656565657,-5.35353535353535,1126.90809293912,"noise"
-6.36363636363636,-5.35353535353535,1137.07941377686,"noise"
-6.16161616161616,-5.35353535353535,1104.4575117219,"noise"
-5.95959595959596,-5.35353535353535,1062.2474613693,"noise"
-5.75757575757576,-5.35353535353535,1029.821497417,"noise"
-5.55555555555556,-5.35353535353535,1003.25958964798,"noise"
-5.35353535353535,-5.35353535353535,986.233349798654,"noise"
-5.15151515151515,-5.35353535353535,938.351161392656,"noise"
-4.94949494949495,-5.35353535353535,900.450542732089,"noise"
-4.74747474747475,-5.35353535353535,904.172313293096,"noise"
-4.54545454545455,-5.35353535353535,855.059355752095,"noise"
-4.34343434343434,-5.35353535353535,845.657786692735,"noise"
-4.14141414141414,-5.35353535353535,836.245643226791,"noise"
-3.93939393939394,-5.35353535353535,784.945659540268,"noise"
-3.73737373737374,-5.35353535353535,788.887829241829,"noise"
-3.53535353535354,-5.35353535353535,747.878873305546,"noise"
-3.33333333333333,-5.35353535353535,726.442089046094,"noise"
-3.13131313131313,-5.35353535353535,689.795554239707,"noise"
-2.92929292929293,-5.35353535353535,686.42965183885,"noise"
-2.72727272727273,-5.35353535353535,679.427149123481,"noise"
-2.52525252525253,-5.35353535353535,647.929212165244,"noise"
-2.32323232323232,-5.35353535353535,605.842818696289,"noise"
-2.12121212121212,-5.35353535353535,619.194658355688,"noise"
-1.91919191919192,-5.35353535353535,572.572809773982,"noise"
-1.71717171717172,-5.35353535353535,541.504906355469,"noise"
-1.51515151515152,-5.35353535353535,562.695569680373,"noise"
-1.31313131313131,-5.35353535353535,514.384311600627,"noise"
-1.11111111111111,-5.35353535353535,524.240330919778,"noise"
-0.90909090909091,-5.35353535353535,462.301940700322,"noise"
-0.707070707070708,-5.35353535353535,473.005742993026,"noise"
-0.505050505050505,-5.35353535353535,440.981999520586,"noise"
-0.303030303030303,-5.35353535353535,426.214171607398,"noise"
-0.1010101010101,-5.35353535353535,405.922409221426,"noise"
0.1010101010101,-5.35353535353535,349.847557959903,"noise"
0.303030303030303,-5.35353535353535,411.623284645756,"noise"
0.505050505050505,-5.35353535353535,369.01341446392,"noise"
0.707070707070708,-5.35353535353535,360.728477884347,"noise"
0.909090909090908,-5.35353535353535,317.50983827396,"noise"
1.11111111111111,-5.35353535353535,326.388836713028,"noise"
1.31313131313131,-5.35353535353535,314.240697858058,"noise"
1.51515151515152,-5.35353535353535,277.844698103065,"noise"
1.71717171717172,-5.35353535353535,228.517980903567,"noise"
1.91919191919192,-5.35353535353535,243.474167713517,"noise"
2.12121212121212,-5.35353535353535,284.857242716682,"noise"
2.32323232323232,-5.35353535353535,197.873677508531,"noise"
2.52525252525252,-5.35353535353535,264.594967262895,"noise"
2.72727272727273,-5.35353535353535,222.730216257639,"noise"
2.92929292929293,-5.35353535353535,209.211358081,"noise"
3.13131313131313,-5.35353535353535,200.494900559345,"noise"
3.33333333333333,-5.35353535353535,157.544935422767,"noise"
3.53535353535353,-5.35353535353535,174.865828542196,"noise"
3.73737373737374,-5.35353535353535,143.896646480473,"noise"
3.93939393939394,-5.35353535353535,169.410141948162,"noise"
4.14141414141414,-5.35353535353535,126.54563003381,"noise"
4.34343434343434,-5.35353535353535,178.247055620129,"noise"
4.54545454545454,-5.35353535353535,132.886693822821,"noise"
4.74747474747475,-5.35353535353535,110.72928065893,"noise"
4.94949494949495,-5.35353535353535,132.970549547806,"noise"
5.15151515151515,-5.35353535353535,126.59761705052,"noise"
5.35353535353535,-5.35353535353535,99.1392605033363,"noise"
5.55555555555556,-5.35353535353535,121.549004125161,"noise"
5.75757575757576,-5.35353535353535,99.9009545689072,"noise"
5.95959595959596,-5.35353535353535,72.2759883816158,"noise"
6.16161616161616,-5.35353535353535,93.9100214627031,"noise"
6.36363636363636,-5.35353535353535,90.2224048190967,"noise"
6.56565656565656,-5.35353535353535,70.0686621440485,"noise"
6.76767676767677,-5.35353535353535,101.381002121289,"noise"
6.96969696969697,-5.35353535353535,101.532087224837,"noise"
7.17171717171717,-5.35353535353535,96.8939355770985,"noise"
7.37373737373737,-5.35353535353535,59.6276386242711,"noise"
7.57575757575757,-5.35353535353535,51.8050774210086,"noise"
7.77777777777778,-5.35353535353535,71.3918306138252,"noise"
7.97979797979798,-5.35353535353535,78.1488182057757,"noise"
8.18181818181818,-5.35353535353535,72.7925872670184,"noise"
8.38383838383838,-5.35353535353535,69.1277061667984,"noise"
8.58585858585858,-5.35353535353535,60.6927636148558,"noise"
8.78787878787879,-5.35353535353535,79.8698701261021,"noise"
8.98989898989899,-5.35353535353535,75.4386152975625,"noise"
9.19191919191919,-5.35353535353535,100.633074087928,"noise"
9.39393939393939,-5.35353535353535,35.3369449099837,"noise"
9.5959595959596,-5.35353535353535,92.6659087450513,"noise"
9.7979797979798,-5.35353535353535,130.419398958579,"noise"
10,-5.35353535353535,91.9564659947384,"noise"
-10,-5.15151515151515,1673.44212805633,"noise"
-9.7979797979798,-5.15151515151515,1655.398645173,"noise"
-9.5959595959596,-5.15151515151515,1577.72511165397,"noise"
-9.39393939393939,-5.15151515151515,1600.57768678049,"noise"
-9.19191919191919,-5.15151515151515,1536.49250387704,"noise"
-8.98989898989899,-5.15151515151515,1487.14185966236,"noise"
-8.78787878787879,-5.15151515151515,1466.9287819234,"noise"
-8.58585858585859,-5.15151515151515,1435.77779823104,"noise"
-8.38383838383838,-5.15151515151515,1374.05662299372,"noise"
-8.18181818181818,-5.15151515151515,1389.9856544672,"noise"
-7.97979797979798,-5.15151515151515,1317.66192203252,"noise"
-7.77777777777778,-5.15151515151515,1287.91244995827,"noise"
-7.57575757575758,-5.15151515151515,1272.75700347077,"noise"
-7.37373737373737,-5.15151515151515,1207.88486234375,"noise"
-7.17171717171717,-5.15151515151515,1205.47759645675,"noise"
-6.96969696969697,-5.15151515151515,1189.25485930231,"noise"
-6.76767676767677,-5.15151515151515,1197.88035090336,"noise"
-6.56565656565657,-5.15151515151515,1139.69204161442,"noise"
-6.36363636363636,-5.15151515151515,1084.76403098955,"noise"
-6.16161616161616,-5.15151515151515,1078.65948246142,"noise"
-5.95959595959596,-5.15151515151515,1043.96630959315,"noise"
-5.75757575757576,-5.15151515151515,998.628713471776,"noise"
-5.55555555555556,-5.15151515151515,979.588026493794,"noise"
-5.35353535353535,-5.15151515151515,953.016984640077,"noise"
-5.15151515151515,-5.15151515151515,935.317336084585,"noise"
-4.94949494949495,-5.15151515151515,854.739751912021,"noise"
-4.74747474747475,-5.15151515151515,868.394500410604,"noise"
-4.54545454545455,-5.15151515151515,826.663219581637,"noise"
-4.34343434343434,-5.15151515151515,816.192398496966,"noise"
-4.14141414141414,-5.15151515151515,795.188302913987,"noise"
-3.93939393939394,-5.15151515151515,783.96012492592,"noise"
-3.73737373737374,-5.15151515151515,748.745631865127,"noise"
-3.53535353535354,-5.15151515151515,728.203758807034,"noise"
-3.33333333333333,-5.15151515151515,696.26501001798,"noise"
-3.13131313131313,-5.15151515151515,701.878102749336,"noise"
-2.92929292929293,-5.15151515151515,643.31123362764,"noise"
-2.72727272727273,-5.15151515151515,637.376870605744,"noise"
-2.52525252525253,-5.15151515151515,623.204372121471,"noise"
-2.32323232323232,-5.15151515151515,595.458740582853,"noise"
-2.12121212121212,-5.15151515151515,562.219613751402,"noise"
-1.91919191919192,-5.15151515151515,546.819546671072,"noise"
-1.71717171717172,-5.15151515151515,531.224367748613,"noise"
-1.51515151515152,-5.15151515151515,474.161465374991,"noise"
-1.31313131313131,-5.15151515151515,506.849689240736,"noise"
-1.11111111111111,-5.15151515151515,503.284278062715,"noise"
-0.90909090909091,-5.15151515151515,442.4767503775,"noise"
-0.707070707070708,-5.15151515151515,481.565588901329,"noise"
-0.505050505050505,-5.15151515151515,435.194606531887,"noise"
-0.303030303030303,-5.15151515151515,437.037317471379,"noise"
-0.1010101010101,-5.15151515151515,426.653055988252,"noise"
0.1010101010101,-5.15151515151515,377.639629429033,"noise"
0.303030303030303,-5.15151515151515,372.923728700485,"noise"
0.505050505050505,-5.15151515151515,347.993131996365,"noise"
0.707070707070708,-5.15151515151515,323.865523024736,"noise"
0.909090909090908,-5.15151515151515,310.873766800624,"noise"
1.11111111111111,-5.15151515151515,312.474753169947,"noise"
1.31313131313131,-5.15151515151515,255.97728635364,"noise"
1.51515151515152,-5.15151515151515,276.179520196176,"noise"
1.71717171717172,-5.15151515151515,275.160712461081,"noise"
1.91919191919192,-5.15151515151515,228.071884934863,"noise"
2.12121212121212,-5.15151515151515,251.202665769101,"noise"
2.32323232323232,-5.15151515151515,235.584737988618,"noise"
2.52525252525252,-5.15151515151515,186.165258508906,"noise"
2.72727272727273,-5.15151515151515,225.79623878235,"noise"
2.92929292929293,-5.15151515151515,181.68416913974,"noise"
3.13131313131313,-5.15151515151515,177.3809088716,"noise"
3.33333333333333,-5.15151515151515,176.343478974425,"noise"
3.53535353535353,-5.15151515151515,146.695709792796,"noise"
3.73737373737374,-5.15151515151515,174.656865416809,"noise"
3.93939393939394,-5.15151515151515,141.678110914796,"noise"
4.14141414141414,-5.15151515151515,154.806815817691,"noise"
4.34343434343434,-5.15151515151515,137.932781857796,"noise"
4.54545454545454,-5.15151515151515,132.105562127952,"noise"
4.74747474747475,-5.15151515151515,75.9250606998667,"noise"
4.94949494949495,-5.15151515151515,76.6607932795684,"noise"
5.15151515151515,-5.15151515151515,130.92239419482,"noise"
5.35353535353535,-5.15151515151515,90.8919505043469,"noise"
5.55555555555556,-5.15151515151515,68.7953702260863,"noise"
5.75757575757576,-5.15151515151515,107.451426103271,"noise"
5.95959595959596,-5.15151515151515,103.904171587165,"noise"
6.16161616161616,-5.15151515151515,49.5758415255582,"noise"
6.36363636363636,-5.15151515151515,114.613034949926,"noise"
6.56565656565656,-5.15151515151515,63.392113660843,"noise"
6.76767676767677,-5.15151515151515,76.9122579367822,"noise"
6.96969696969697,-5.15151515151515,65.2174138437114,"noise"
7.17171717171717,-5.15151515151515,70.5834236803293,"noise"
7.37373737373737,-5.15151515151515,89.7132347396073,"noise"
7.57575757575757,-5.15151515151515,68.8494284185702,"noise"
7.77777777777778,-5.15151515151515,69.2282439322746,"noise"
7.97979797979798,-5.15151515151515,110.377943838037,"noise"
8.18181818181818,-5.15151515151515,122.544157882858,"noise"
8.38383838383838,-5.15151515151515,42.2239617568412,"noise"
8.58585858585858,-5.15151515151515,109.76054283603,"noise"
8.78787878787879,-5.15151515151515,50.6875294125722,"noise"
8.98989898989899,-5.15151515151515,74.4876418750842,"noise"
9.19191919191919,-5.15151515151515,70.6543010711561,"noise"
9.39393939393939,-5.15151515151515,86.2336594775979,"noise"
9.5959595959596,-5.15151515151515,112.769079496903,"noise"
9.7979797979798,-5.15151515151515,81.0204768369167,"noise"
10,-5.15151515151515,67.7203025205207,"noise"
-10,-4.94949494949495,1648.21432897083,"noise"
-9.7979797979798,-4.94949494949495,1589.47701866417,"noise"
-9.5959595959596,-4.94949494949495,1550.11854196378,"noise"
-9.39393939393939,-4.94949494949495,1513.56114705223,"noise"
-9.19191919191919,-4.94949494949495,1500.87289813242,"noise"
-8.98989898989899,-4.94949494949495,1470.60244318027,"noise"
-8.78787878787879,-4.94949494949495,1444.38496233999,"noise"
-8.58585858585859,-4.94949494949495,1382.0558293527,"noise"
-8.38383838383838,-4.94949494949495,1372.90819496545,"noise"
-8.18181818181818,-4.94949494949495,1364.58123333778,"noise"
-7.97979797979798,-4.94949494949495,1336.59888267083,"noise"
-7.77777777777778,-4.94949494949495,1300.90696398347,"noise"
-7.57575757575758,-4.94949494949495,1259.3526907119,"noise"
-7.37373737373737,-4.94949494949495,1186.9074206191,"noise"
-7.17171717171717,-4.94949494949495,1154.53101435293,"noise"
-6.96969696969697,-4.94949494949495,1153.82726910639,"noise"
-6.76767676767677,-4.94949494949495,1147.57694955686,"noise"
-6.56565656565657,-4.94949494949495,1099.37732448781,"noise"
-6.36363636363636,-4.94949494949495,1070.19888511628,"noise"
-6.16161616161616,-4.94949494949495,1042.53338343086,"noise"
-5.95959595959596,-4.94949494949495,1012.85170766687,"noise"
-5.75757575757576,-4.94949494949495,966.268512700037,"noise"
-5.55555555555556,-4.94949494949495,934.709713271283,"noise"
-5.35353535353535,-4.94949494949495,931.314213775125,"noise"
-5.15151515151515,-4.94949494949495,915.058100031947,"noise"
-4.94949494949495,-4.94949494949495,852.260584593021,"noise"
-4.74747474747475,-4.94949494949495,813.716231539873,"noise"
-4.54545454545455,-4.94949494949495,835.900254613181,"noise"
-4.34343434343434,-4.94949494949495,802.108740742802,"noise"
-4.14141414141414,-4.94949494949495,731.1322622363,"noise"
-3.93939393939394,-4.94949494949495,721.474757844534,"noise"
-3.73737373737374,-4.94949494949495,701.50363909716,"noise"
-3.53535353535354,-4.94949494949495,691.311095880047,"noise"
-3.33333333333333,-4.94949494949495,677.005872938167,"noise"
-3.13131313131313,-4.94949494949495,670.221541328482,"noise"
-2.92929292929293,-4.94949494949495,646.632262149476,"noise"
-2.72727272727273,-4.94949494949495,624.550892813102,"noise"
-2.52525252525253,-4.94949494949495,616.969739181545,"noise"
-2.32323232323232,-4.94949494949495,586.845372095633,"noise"
-2.12121212121212,-4.94949494949495,542.104230333645,"noise"
-1.91919191919192,-4.94949494949495,539.989730860501,"noise"
-1.71717171717172,-4.94949494949495,517.549481396416,"noise"
-1.51515151515152,-4.94949494949495,495.530731134943,"noise"
-1.31313131313131,-4.94949494949495,498.643999794062,"noise"
-1.11111111111111,-4.94949494949495,451.111051666473,"noise"
-0.90909090909091,-4.94949494949495,430.789840897515,"noise"
-0.707070707070708,-4.94949494949495,419.474156300745,"noise"
-0.505050505050505,-4.94949494949495,421.421222311339,"noise"
-0.303030303030303,-4.94949494949495,359.536532398545,"noise"
-0.1010101010101,-4.94949494949495,369.328084227488,"noise"
0.1010101010101,-4.94949494949495,358.848400394319,"noise"
0.303030303030303,-4.94949494949495,403.437313801215,"noise"
0.505050505050505,-4.94949494949495,321.837065952161,"noise"
0.707070707070708,-4.94949494949495,325.761547257222,"noise"
0.909090909090908,-4.94949494949495,258.497750640226,"noise"
1.11111111111111,-4.94949494949495,261.635684923064,"noise"
1.31313131313131,-4.94949494949495,271.893806291727,"noise"
1.51515151515152,-4.94949494949495,244.870434764926,"noise"
1.71717171717172,-4.94949494949495,259.280384939518,"noise"
1.91919191919192,-4.94949494949495,237.141347836279,"noise"
2.12121212121212,-4.94949494949495,264.146392784707,"noise"
2.32323232323232,-4.94949494949495,221.066773632229,"noise"
2.52525252525252,-4.94949494949495,205.663236727534,"noise"
2.72727272727273,-4.94949494949495,188.590542360101,"noise"
2.92929292929293,-4.94949494949495,211.094202106383,"noise"
3.13131313131313,-4.94949494949495,184.664822293336,"noise"
3.33333333333333,-4.94949494949495,174.110110243692,"noise"
3.53535353535353,-4.94949494949495,151.93126692737,"noise"
3.73737373737374,-4.94949494949495,128.027687359414,"noise"
3.93939393939394,-4.94949494949495,164.798742236314,"noise"
4.14141414141414,-4.94949494949495,120.327692816652,"noise"
4.34343434343434,-4.94949494949495,140.216270130122,"noise"
4.54545454545454,-4.94949494949495,137.807188829488,"noise"
4.74747474747475,-4.94949494949495,136.510554159646,"noise"
4.94949494949495,-4.94949494949495,111.049375879064,"noise"
5.15151515151515,-4.94949494949495,62.8195111567499,"noise"
5.35353535353535,-4.94949494949495,99.6786495809485,"noise"
5.55555555555556,-4.94949494949495,61.9480886867243,"noise"
5.75757575757576,-4.94949494949495,71.9826887713305,"noise"
5.95959595959596,-4.94949494949495,42.1507156769229,"noise"
6.16161616161616,-4.94949494949495,78.7618181661435,"noise"
6.36363636363636,-4.94949494949495,53.0791325162189,"noise"
6.56565656565656,-4.94949494949495,64.7491880371561,"noise"
6.76767676767677,-4.94949494949495,68.7733827539235,"noise"
6.96969696969697,-4.94949494949495,70.1456764259438,"noise"
7.17171717171717,-4.94949494949495,66.7986571178913,"noise"
7.37373737373737,-4.94949494949495,88.2264682003161,"noise"
7.57575757575757,-4.94949494949495,27.4635100320184,"noise"
7.77777777777778,-4.94949494949495,23.8787054525104,"noise"
7.97979797979798,-4.94949494949495,83.8755500807467,"noise"
8.18181818181818,-4.94949494949495,78.7447462064345,"noise"
8.38383838383838,-4.94949494949495,73.5668270369244,"noise"
8.58585858585858,-4.94949494949495,98.4860949659515,"noise"
8.78787878787879,-4.94949494949495,73.3096243092366,"noise"
8.98989898989899,-4.94949494949495,28.9475012940867,"noise"
9.19191919191919,-4.94949494949495,96.8762848568742,"noise"
9.39393939393939,-4.94949494949495,56.6881841450793,"noise"
9.5959595959596,-4.94949494949495,71.1667694847281,"noise"
9.7979797979798,-4.94949494949495,87.7017793697132,"noise"
10,-4.94949494949495,99.9204295133611,"noise"
-10,-4.74747474747475,1598.72665951785,"noise"
-9.7979797979798,-4.74747474747475,1571.06596819805,"noise"
