"x","y","z","z_noisy","z_constrained","x_grad","y_grad","x_grad_noisy","y_grad_noisy"
-3.13131313131313,-10,1332.52055912662,1925.32009689379,NA,-145.313131313131,-163.050505050505,-95.4374162391529,-278.578492865273
-2.92929292929293,-10,1302.56035098459,1869.74718752097,NA,-143.292929292929,-161.434343434343,-94.8275642684811,-273.833796190198
-2.72727272727273,-10,1273.00826446281,1814.68017924118,NA,-141.272727272727,-159.818181818182,-94.9485433365788,-272.324196228192
-2.52525252525253,-10,1243.86429956127,1759.71720924695,NA,-139.252525252525,-158.20202020202,-95.9176071639627,-266.435303231645
-2.32323232323232,-10,1215.12845627997,1707.02955167284,NA,-137.232323232323,-156.585858585859,-97.4008259071096,-249.986471372946
-2.12121212121212,-10,1186.80073461892,1658.71257434879,NA,-135.212121212121,-154.969696969697,-98.7310511258361,-226.475080188952
-1.91919191919192,-10,1158.8811345781,1615.52446876822,NA,-133.191919191919,-153.353535353535,-100.095060957689,-211.339970067443
-1.71717171717172,-10,1131.36965615753,1573.32268745286,NA,-131.171717171717,-151.737373737374,-101.002599021291,-213.176331359587
-1.51515151515152,-10,1104.26629935721,1529.39261771384,NA,-129.151515151515,-150.121212121212,-101.046472356913,-223.490687977513
-1.31313131313131,-10,1077.57106417712,1483.02341958315,NA,-127.131313131313,-148.505050505051,-100.036935926742,-236.888121768454
-1.11111111111111,-10,1051.28395061728,1433.68024528214,NA,-125.111111111111,-146.888888888889,-98.4586909615724,-250.215176592312
-0.90909090909091,-10,1025.40495867769,1381.92637853575,NA,-123.090909090909,-145.272727272727,-96.2842301935512,-261.075578984036
-0.707070707070708,-10,999.934088358331,1328.19516286435,NA,-121.070707070707,-143.656565656566,-93.7239605479168,-263.679972891763
-0.505050505050505,-10,974.871339659219,1275.3890157512,NA,-119.050505050505,-142.040404040404,-91.2736088010951,-253.952168639878
-0.303030303030303,-10,950.216712580349,1225.58822604015,NA,-117.030303030303,-140.424242424242,-89.3409317442215,-238.680609998071
-0.1010101010101,-10,925.970207121722,1178.95240565097,NA,-115.010101010101,-138.808080808081,-87.7305595558586,-224.484209265763
0.1010101010101,-10,902.131823283338,1134.88753542772,NA,-112.989898989899,-137.191919191919,-85.8492970350445,-208.530626049705
0.303030303030303,-10,878.701561065197,1094.69760724705,NA,-110.969696969697,-135.575757575758,-83.4576075794157,-188.026278435365
0.505050505050505,-10,855.679420467299,1058.91732191848,NA,-108.949494949495,-133.959595959596,-80.8124684229763,-167.879570248312
0.707070707070708,-10,833.065401489644,1026.86747785379,NA,-106.929292929293,-132.343434343434,-78.0555315619697,-145.551526931637
0.909090909090908,-10,810.859504132232,1000.10862416833,NA,-104.909090909091,-130.727272727273,-76.0088695476923,-129.028552225861
1.11111111111111,-10,789.061728395062,974.734729479709,NA,-102.888888888889,-129.111111111111,-75.1014283076077,-133.548083035147
1.31313131313131,-10,767.672074278135,946.149802739986,NA,-100.868686868687,-127.494949494949,-75.5086401071101,-150.418631788304
1.51515151515152,-10,746.690541781451,913.959524716757,NA,-98.8484848484848,-125.878787878788,-76.9160274651008,-162.886275167576
1.71717171717172,-10,726.11713090501,880.337166308641,NA,-96.8282828282828,-124.262626262626,-78.4049890096616,-173.178351601976
1.91919191919192,-10,705.951841648811,843.988473564444,NA,-94.8080808080808,-122.646464646465,-79.5320835616621,-186.947989144167
2.12121212121212,-10,686.194674012856,804.802625240292,NA,-92.7878787878788,-121.030303030303,-80.4338530596355,-199.807200283903
2.32323232323232,-10,666.845627997143,763.258291631555,NA,-90.7676767676768,-119.414141414141,-80.7514452015206,-208.878062633991
2.52525252525252,-10,647.904703601673,720.407448418478,NA,-88.7474747474748,-117.79797979798,-80.2916410824124,-209.261653356346
2.72727272727273,-10,629.371900826446,678.708128659292,NA,-86.7272727272727,-116.181818181818,-79.4417147037467,-197.762834839751
2.92929292929293,-10,611.247219671462,640.503272725648,NA,-84.7070707070707,-114.565656565657,-78.659947105852,-176.184654815641
3.13131313131313,-10,593.530660136721,607.522409541862,NA,-82.6868686868687,-112.949494949495,-78.0711064978199,-148.706412827258
3.33333333333333,-10,576.222222222222,580.419873603524,NA,-80.6666666666667,-111.333333333333,-77.9750760670185,-117.812091777869
3.53535353535353,-10,559.321905927967,559.921564379088,NA,-78.6464646464647,-109.717171717172,-78.4998836246994,-88.1054540957529
3.73737373737374,-10,542.829711253954,544.821710332512,NA,-76.6262626262626,-108.10101010101,-78.8198697674176,-62.7531549948117
3.93939393939394,-10,526.745638200184,534.566754280174,NA,-74.6060606060606,-106.484848484848,-78.3379757364031,-40.7024687011048
4.14141414141414,-10,511.069686766656,528.376268433076,NA,-72.5858585858586,-104.868686868687,-76.7158584533217,-26.5471324556006
4.34343434343434,-10,495.801856953372,523.840640156699,NA,-70.5656565656566,-103.252525252525,-74.455184001163,-23.3162226179124
4.54545454545454,-10,480.942148760331,518.955572425839,NA,-68.5454545454545,-101.636363636364,-71.5428380422891,-32.2943286464465
4.74747474747475,-10,466.490562187532,510.792426562175,NA,-66.5252525252525,-100.020202020202,-68.6774151055282,-50.3380933874155
4.94949494949495,-10,452.447097234976,498.616948834964,NA,-64.5050505050505,-98.4040404040404,-65.8522476941893,-72.9660443490414
5.15151515151515,-10,438.811753902663,481.311196522158,NA,-62.4848484848485,-96.7878787878788,-62.5569679180583,-94.099770622338
5.35353535353535,-10,425.584532190593,460.596839492605,NA,-60.4646464646465,-95.1717171717172,-58.8884112280083,-104.273846410612
5.55555555555556,-10,412.765432098765,439.180349487567,NA,-58.4444444444444,-93.5555555555556,-55.4155414350007,-107.163280381187
5.75757575757576,-10,400.354453627181,417.298544389095,NA,-56.4242424242424,-91.9393939393939,-52.251612841624,-112.27293034503
5.95959595959596,-10,388.351596775839,393.817549348161,NA,-54.4040404040404,-90.3232323232323,-49.7611700436179,-124.634026451896
6.16161616161616,-10,376.75686154474,366.941361984289,NA,-52.3838383838384,-88.7070707070707,-48.0632268615592,-138.298451786476
6.36363636363636,-10,365.570247933884,337.939387010192,NA,-50.3636363636364,-87.0909090909091,-46.9399664053027,-148.758557016384
6.56565656565656,-10,354.791755943271,306.836894502922,NA,-48.3434343434344,-85.4747474747475,-46.5702386785601,-152.175786019747
6.76767676767677,-10,344.421385572901,276.454220941607,NA,-46.3232323232323,-83.8585858585859,-46.718493744898,-142.071859908828
6.96969696969697,-10,334.459136822773,249.434122822586,NA,-44.3030303030303,-82.2424242424242,-46.7536266534743,-119.557362411704
7.17171717171717,-10,324.905009692888,228.148215926777,NA,-42.2828282828283,-80.6262626262626,-46.6551797925374,-88.3739805212671
7.37373737373737,-10,315.759004183247,213.727464026115,NA,-40.2626262626263,-79.010101010101,-46.8193712836611,-60.7561245592148
7.57575757575757,-10,307.021120293848,203.600286811943,NA,-38.2424242424242,-77.3939393939394,-47.0895836177925,-37.3128970757077
7.77777777777778,-10,298.691358024691,198.651546015728,NA,-36.2222222222222,-75.7777777777778,-47.0723474544201,-10.2256942469996
7.97979797979798,-10,290.769717375778,199.468693176792,NA,-34.2020202020202,-74.1616161616162,-46.8394999667872,13.0758885096699
8.18181818181818,-10,283.256198347107,203.934733292362,NA,-32.1818181818182,-72.5454545454546,-46.6978793699805,28.8988960036792
8.38383838383838,-10,276.15080093868,211.14501479444,NA,-30.1616161616162,-70.9292929292929,-47.3105780858531,41.2547661444687
8.58585858585858,-10,269.453525150495,220.603325673965,NA,-28.1414141414141,-69.3131313131313,-49.494718210272,51.5421642280215
8.78787878787879,-10,263.164370982553,231.970131654247,NA,-26.1212121212121,-67.6969696969697,-52.5728213839622,66.7793808163604
8.98989898989899,-10,257.283338434854,247.584893680576,NA,-24.1010101010101,-66.0808080808081,-56.3222667917033,88.2569613202851
9.19191919191919,-10,251.810427507397,267.629509965473,NA,-22.0808080808081,-64.4646464646465,-60.2322302351222,109.133687988631
9.39393939393939,-10,246.745638200184,291.679313069922,NA,-20.0606060606061,-62.8484848484848,-64.0196147239778,130.001705531659
9.5959595959596,-10,242.088970513213,320.155451594427,NA,-18.040404040404,-61.2323232323232,-67.5090102570182,148.287309212211
9.7979797979798,-10,237.840424446485,351.593377398089,NA,-16.020202020202,-59.6161616161616,-70.7655863324619,161.704652073671
10,-10,234,385.490664553485,NA,-14,-58,-73.6911286799011,167.791571419212
-10,-9.7979797979798,2550.9717375778,3172.39833854705,NA,-212.383838383838,-215.979797979798,-243.549021412952,-104.184686531203
-9.7979797979798,-9.7979797979798,2507.46189164371,3151.3509271266,NA,-210.363636363636,-214.363636363636,-239.878081581744,-94.3684918033958
-9.5959595959596,-9.7979797979798,2464.36016732986,3134.26965499012,NA,-208.343434343434,-212.747474747475,-235.399992434506,-84.1678058137988
-9.39393939393939,-9.7979797979798,2421.66656463626,3117.3437328584,NA,-206.323232323232,-211.131313131313,-231.102870211533,-89.560768096149
-9.19191919191919,-9.7979797979798,2379.3810835629,3098.08348606238,NA,-204.30303030303,-209.515151515152,-226.704165815783,-101.475167587145
-8.98989898989899,-9.7979797979798,2337.50372410979,3076.34366514642,NA,-202.282828282828,-207.89898989899,-221.831092821173,-114.45067140378
-8.78787878787879,-9.7979797979798,2296.03448627691,3051.84079054571,NA,-200.262626262626,-206.282828282828,-216.923657300912,-121.153485323842
-8.58585858585859,-9.7979797979798,2254.97337006428,3027.39276198528,NA,-198.242424242424,-204.666666666667,-212.454339674272,-118.448318591364
-8.38383838383838,-9.7979797979798,2214.32037547189,3003.98288404414,NA,-196.222222222222,-203.050505050505,-208.055898728639,-110.994896635313
-8.18181818181818,-9.7979797979798,2174.07550249974,2982.54633910232,NA,-194.20202020202,-201.434343434343,-203.377073838951,-107.21514862421
-7.97979797979798,-9.7979797979798,2134.23875114784,2960.66363207477,NA,-192.181818181818,-199.818181818182,-198.254828540272,-112.363082505129
-7.77777777777778,-9.7979797979798,2094.81012141618,2937.14711384772,NA,-190.161616161616,-198.20202020202,-192.6139184618,-122.457717265838
-7.57575757575758,-9.7979797979798,2055.78961330476,2911.18576651281,NA,-188.141414141414,-196.585858585859,-186.726422649295,-132.074363133668
-7.37373737373737,-9.7979797979798,2017.17722681359,2883.78373480382,NA,-186.121212121212,-194.969696969697,-180.868775162047,-139.210298183021
-7.17171717171717,-9.7979797979798,1978.97296194266,2854.93918138836,NA,-184.10101010101,-193.353535353535,-175.377900053494,-149.66554306146
-6.96969696969697,-9.7979797979798,1941.17681869197,2823.31280831434,NA,-182.080808080808,-191.737373737374,-170.486905903601,-162.240866167979
-6.76767676767677,-9.7979797979798,1903.78879706152,2789.38731626998,NA,-180.060606060606,-190.121212121212,-166.165645307124,-171.253927009782
-6.56565656565657,-9.7979797979798,1866.80889705132,2754.1193024518,NA,-178.040404040404,-188.505050505051,-161.693764861558,-176.387878637496
-6.36363636363636,-9.7979797979798,1830.23711866136,2718.11948651746,NA,-176.020202020202,-186.888888888889,-157.108742585088,-179.868532235394
-6.16161616161616,-9.7979797979798,1794.07346189164,2681.44514801326,NA,-174,-185.272727272727,-152.939906081616,-186.660623304819
-5.95959595959596,-9.7979797979798,1758.31792674217,2642.70105285895,NA,-171.979797979798,-183.656565656566,-149.152325107938,-197.136870353133
-5.75757575757576,-9.7979797979798,1722.97051321294,2601.79388726452,NA,-169.959595959596,-182.040404040404,-145.555975350338,-209.745986170842
-5.55555555555556,-9.7979797979798,1688.03122130395,2557.95519986063,NA,-167.939393939394,-180.424242424242,-141.803280457773,-226.026721727777
-5.35353535353535,-9.7979797979798,1653.5000510152,2510.4699592937,NA,-165.919191919192,-178.808080808081,-138.114668756614,-242.979676772937
-5.15151515151515,-9.7979797979798,1619.3770023467,2459.78159308368,NA,-163.89898989899,-177.191919191919,-134.4553626475,-260.978291661528
-4.94949494949495,-9.7979797979798,1585.66207529844,2405.024184885,NA,-161.878787878788,-175.575757575758,-130.850762752409,-271.696557710834
-4.74747474747475,-9.7979797979798,1552.35526987042,2350.00520612981,NA,-159.858585858586,-173.959595959596,-126.845285948773,-267.260084011212
-4.54545454545455,-9.7979797979798,1519.45658606265,2297.04031255724,NA,-157.838383838384,-172.343434343434,-122.420902830659,-260.962592455298
-4.34343434343434,-9.7979797979798,1486.96602387511,2244.56577483474,NA,-155.818181818182,-170.727272727273,-117.85098070542,-263.837750262937
-4.14141414141414,-9.7979797979798,1454.88358330783,2190.43920133989,NA,-153.79797979798,-169.111111111111,-113.271858378153,-270.080260393729
-3.93939393939394,-9.7979797979798,1423.20926436078,2135.44243730192,NA,-151.777777777778,-167.494949494949,-108.859517225929,-275.022205745074
-3.73737373737374,-9.7979797979798,1391.94306703398,2079.31911821057,NA,-149.757575757576,-165.878787878788,-104.294323035607,-282.594388783846
-3.53535353535354,-9.7979797979798,1361.08499132742,2021.26288627814,NA,-147.737373737374,-164.262626262626,-100.223726375505,-288.570677558593
-3.33333333333333,-9.7979797979798,1330.6350372411,1962.72490505558,NA,-145.717171717172,-162.646464646465,-97.1584475228621,-285.177111845853
-3.13131313131313,-9.7979797979798,1300.59320477502,1906.03981078487,NA,-143.69696969697,-161.030303030303,-95.3992901045842,-277.533633032402
-2.92929292929293,-9.7979797979798,1270.95949392919,1850.59010383037,NA,-141.676767676768,-159.414141414141,-94.5120248559229,-273.589359738911
-2.72727272727273,-9.7979797979798,1241.7339047036,1795.49865533481,NA,-139.656565656566,-157.79797979798,-94.4302225206154,-272.869217675933
-2.52525252525253,-9.7979797979798,1212.91643709826,1740.33991487039,NA,-137.636363636364,-156.181818181818,-95.2298060156227,-267.66144451691
-2.32323232323232,-9.7979797979798,1184.50709111315,1687.35261714615,NA,-135.616161616162,-154.565656565657,-96.5657624491073,-251.393193353883
-2.12121212121212,-9.7979797979798,1156.50586674829,1638.76690745468,NA,-133.59595959596,-152.949494949495,-97.7910653019242,-227.822197714241
-1.91919191919192,-9.7979797979798,1128.91276400367,1595.30324433232,NA,-131.575757575758,-151.333333333333,-99.0879223033101,-212.47574401517
-1.71717171717172,-9.7979797979798,1101.7277828793,1552.91812199401,NA,-129.555555555556,-149.717171717172,-99.8781974980082,-213.6520370592
-1.51515151515152,-9.7979797979798,1074.95092337517,1508.97918895487,NA,-127.535353535354,-148.10101010101,-99.7731341632233,-223.007856430239
-1.31313131313131,-9.7979797979798,1048.58218549128,1462.81393757775,NA,-125.515151515152,-146.484848484848,-98.640076203742,-235.594231070783
-1.11111111111111,-9.7979797979798,1022.62156922763,1413.78960064344,NA,-123.494949494949,-144.868686868687,-96.9444861166016,-248.338823725717
-0.90909090909091,-9.7979797979798,997.069074584226,1362.47501890069,NA,-121.474747474747,-143.252525252525,-94.6951537931243,-258.708213777209
-0.707070707070708,-9.7979797979798,971.924701561065,1309.26102942032,NA,-119.454545454545,-141.636363636364,-92.0466933211719,-261.174662195535
-0.505050505050505,-9.7979797979798,947.188450158147,1256.94990286209,NA,-117.434343434343,-140.020202020202,-89.5617461197983,-251.760654238031
-0.303030303030303,-9.7979797979798,922.860320375472,1207.53955296051,NA,-115.414141414141,-138.40404040404,-87.6504110434915,-236.909085375453
-0.1010101010101,-9.7979797979798,898.940312213039,1161.22906028615,NA,-113.393939393939,-136.787878787879,-86.0730582494484,-222.738391911175
0.1010101010101,-9.7979797979798,875.42842567085,1117.54424309741,NA,-111.373737373737,-135.171717171717,-84.2865349563128,-206.394150061484
0.303030303030303,-9.7979797979798,852.324660748903,1077.83748450374,NA,-109.353535353535,-133.555555555556,-81.9343222763301,-185.507864129331
0.505050505050505,-9.7979797979798,829.629017447199,1042.59157072192,NA,-107.333333333333,-131.939393939394,-79.2508605130454,-165.178532239589
0.707070707070708,-9.7979797979798,807.341495765738,1011.09868359885,NA,-105.313131313131,-130.323232323232,-76.5034434766988,-143.149727493995
0.909090909090908,-9.7979797979798,785.46209570452,984.753296986976,NA,-103.292929292929,-128.707070707071,-74.479349266405,-127.55150059868
1.11111111111111,-9.7979797979798,763.990817263545,959.562723761,NA,-101.272727272727,-127.090909090909,-73.545853471701,-133.297968314856
1.31313131313131,-9.7979797979798,742.927660442812,930.895532011277,NA,-99.2525252525252,-125.474747474747,-73.8472195720672,-151.32593136705
1.51515151515152,-9.7979797979798,722.272625242322,898.420933309666,NA,-97.2323232323232,-123.858585858586,-75.1593663477964,-164.334449618851
1.71717171717172,-9.7979797979798,702.025711662075,864.497774589518,NA,-95.2121212121212,-122.242424242424,-76.4595512251989,-174.486379650257
1.91919191919192,-9.7979797979798,682.186919702071,827.921385976229,NA,-93.1919191919192,-120.626262626263,-77.3839795498074,-187.962421169154
2.12121212121212,-9.7979797979798,662.75624936231,788.553361995921,NA,-91.1717171717172,-119.010101010101,-78.1086361153218,-200.416881103832
2.32323232323232,-9.7979797979798,643.733700642792,746.94486835852,NA,-89.1515151515151,-117.393939393939,-78.2587705698262,-208.80695664538
2.52525252525252,-9.7979797979798,625.119273543516,704.186914866475,NA,-87.1313131313131,-115.777777777778,-77.5728418852845,-208.606788107459
2.72727272727273,-9.7979797979798,606.912968064483,662.65929740601,NA,-85.1111111111111,-114.161616161616,-76.5669589492666,-196.946987851471
2.92929292929293,-9.7979797979798,589.114784205693,624.612374320425,NA,-83.0909090909091,-112.545454545455,-75.6835912989762,-175.499350712678
3.13131313131313,-9.7979797979798,571.724721967146,591.750468835232,NA,-81.0707070707071,-110.929292929293,-75.0365632167859,-148.363977307841
3.33333333333333,-9.7979797979798,554.742781348842,564.667332983925,NA,-79.050505050505,-109.313131313131,-74.9862838200362,-118.026480341308
3.53535353535353,-9.7979797979798,538.168962350781,544.063002030664,NA,-77.030303030303,-107.69696969697,-75.5892262156896,-88.5278509459524
3.73737373737374,-9.7979797979798,522.003264972962,528.898504318893,NA,-75.010101010101,-106.080808080808,-76.05125519567,-62.6722010506636
3.93939393939394,-9.7979797979798,506.245689215386,518.740900596052,NA,-72.989898989899,-104.464646464646,-75.7742505742792,-39.6504630440568
4.14141414141414,-9.7979797979798,490.896235078053,512.878115210183,NA,-70.969696969697,-102.848484848485,-74.4356764922966,-24.6057365879805
4.34343434343434,-9.7979797979798,475.954902560963,508.799188843333,NA,-68.9494949494949,-101.232323232323,-72.4669445949271,-20.7297124123961
4.54545454545454,-9.7979797979798,461.421691664116,504.502473831437,NA,-66.9292929292929,-99.6161616161616,-69.9811671167865,-29.4054441986292
4.74747474747475,-9.7979797979798,447.296602387511,496.918201288331,NA,-64.9090909090909,-98,-67.4996692556268,-47.4927982133657
4.94949494949495,-9.7979797979798,433.57963473115,485.313464452299,NA,-62.8888888888889,-96.3838383838384,-65.0403692234254,-69.9058207553064
5.15151515151515,-9.7979797979798,420.270788695031,468.673425225581,NA,-60.8686868686869,-94.7676767676768,-62.0785557394641,-90.6178523892475
5.35353535353535,-9.7979797979798,407.370064279155,448.700190759674,NA,-58.8484848484849,-93.1515151515152,-58.7014947305406,-100.703133169083
5.55555555555556,-9.7979797979798,394.877461483522,427.985290611809,NA,-56.8282828282828,-91.5353535353535,-55.4253645408539,-103.844881187995
5.75757575757576,-9.7979797979798,382.792980308132,406.742663006949,NA,-54.8080808080808,-89.9191919191919,-52.3736875568462,-109.445744649339
5.95959595959596,-9.7979797979798,371.116620752984,383.764787723188,NA,-52.7878787878788,-88.3030303030303,-49.9596613205917,-122.539833461864
6.16161616161616,-9.7979797979798,359.84838281808,357.231619183974,NA,-50.7676767676768,-86.6868686868687,-48.2106059363921,-136.887849967318
6.36363636363636,-9.7979797979798,348.988266503418,328.456565514171,NA,-48.7474747474747,-85.0707070707071,-47.0314243532571,-148.012062924885
6.56565656565656,-9.7979797979798,338.536271808999,297.42876547695,NA,-46.7272727272727,-83.4545454545455,-46.4754114339696,-152.065049689545
6.76767676767677,-9.7979797979798,328.492398734823,267.016141397183,NA,-44.7070707070707,-81.8383838383838,-46.4000197051185,-142.163553896285
6.96969696969697,-9.7979797979798,318.85664728089,239.988945720874,NA,-42.6868686868687,-80.2222222222222,-46.1991665730758,-119.525705435524
7.17171717171717,-9.7979797979798,309.629017447199,218.7229270798,NA,-40.6666666666666,-78.6060606060606,-45.8560961389736,-88.4068528363605
7.37373737373737,-9.7979797979798,300.809509233752,204.269005180931,NA,-38.6464646464647,-76.989898989899,-45.7169426889302,-60.9733264718423
7.57575757575757,-9.7979797979798,292.398122640547,194.08723961643,NA,-36.6262626262626,-75.3737373737374,-45.637123679786,-37.4393851610872
7.77777777777778,-9.7979797979798,284.394857667585,189.141980873421,NA,-34.6060606060606,-73.7575757575758,-45.2657393553882,-10.1006524214969
7.97979797979798,-9.7979797979798,276.799714314866,190.006167930976,NA,-32.5858585858586,-72.1414141414141,-44.6197655659228,13.2631225518897
8.18181818181818,-9.7979797979798,269.61269258239,194.500818268124,NA,-30.5656565656566,-70.5252525252525,-44.0945723460984,28.6633569441462
8.38383838383838,-9.7979797979798,262.833792470156,201.587322251843,NA,-28.5454545454545,-68.9090909090909,-44.3909064435674,39.8563467243229
8.58585858585858,-9.7979797979798,256.463013978166,210.604392702193,NA,-26.5252525252525,-67.2929292929293,-46.204324359219,48.911042578967
8.78787878787879,-9.7979797979798,250.500357106418,221.349359657487,NA,-24.5050505050505,-65.6767676767677,-49.0313595797743,63.3656065256448
8.98989898989899,-9.7979797979798,244.945821854913,236.206657965081,NA,-22.4848484848485,-64.0606060606061,-52.5889305172838,84.4272568947051
9.19191919191919,-9.7979797979798,239.799408223651,255.461382645246,NA,-20.4646464646465,-62.4444444444445,-56.3257780384258,105.285014022494
9.39393939393939,-9.7979797979798,235.061116212631,278.746057570128,NA,-18.4444444444444,-60.8282828282828,-59.9636762050013,126.363315520712
9.5959595959596,-9.7979797979798,230.730945821855,306.51726770412,NA,-16.4242424242424,-59.2121212121212,-63.3292384987805,144.91432340797
9.7979797979798,-9.7979797979798,226.808897051321,337.297299351127,NA,-14.4040404040404,-57.5959595959596,-66.4651977842984,158.613592862229
10,-9.7979797979798,223.29496990103,370.603567850475,NA,-12.3838383838384,-55.979797979798,-69.2814222748483,164.866029071773
-10,-9.5959595959596,2508.35159677584,3122.64535202235,NA,-210.767676767677,-213.959595959596,-247.203087078862,-100.928769888467
-9.7979797979798,-9.5959595959596,2465.16824813794,3102.25570153983,NA,-208.747474747475,-212.343434343434,-244.285631361006,-90.7015061912184
-9.5959595959596,-9.5959595959596,2422.39302112029,3085.99827881378,NA,-206.727272727273,-210.727272727273,-240.617372743622,-80.1783573296564
-9.39393939393939,-9.5959595959596,2380.02591572289,3069.86040564906,NA,-204.707070707071,-209.111111111111,-237.079182782046,-85.5532285098363
-9.19191919191919,-9.5959595959596,2338.06693194572,3051.4313177997,NA,-202.686868686869,-207.494949494949,-233.312330082655,-97.1082126877951
-8.98989898989899,-9.5959595959596,2296.5160697888,3030.62476415905,NA,-200.666666666667,-205.878787878788,-228.966233699142,-109.804305170241
-8.78787878787879,-9.5959595959596,2255.37332925212,3007.06594197335,NA,-198.646464646465,-204.262626262626,-224.557917117415,-116.680988222548
-8.58585858585859,-9.5959595959596,2214.63871033568,2983.48093053377,NA,-196.626262626263,-202.646464646465,-220.530741063629,-114.190857618661
-8.38383838383838,-9.5959595959596,2174.31221303949,2960.92822172338,NA,-194.606060606061,-201.030303030303,-216.521014330528,-106.576780547416
-8.18181818181818,-9.5959595959596,2134.39383736353,2940.41960506007,NA,-192.585858585859,-199.414141414141,-212.13833947301,-102.367497367596
-7.97979797979798,-9.5959595959596,2094.88358330783,2919.56761672637,NA,-190.565656565657,-197.79797979798,-207.184442092363,-106.957866362484
